step,time_s,vortex_signal_pa,p_upstream_pa,p_downstream_pa,pressure_drop_pa,max_lattice_velocity
30510,0.09074932051909891,1643.20970099831,9322.538224309852,4520.722063559311,4801.816160750541,0.08014868480040567
30515,0.09076419258080314,1696.478117358317,9294.61663613012,4498.614616629098,4796.002019501022,0.08010679180754908
30520,0.09077906464250735,1741.7396075821562,9264.563078639914,4476.980485031179,4787.582593608735,0.08010798454413502
30525,0.09079393670421156,1779.1848796342201,9232.807457842342,4455.905074367294,4776.902383475048,0.08009711249228824
30530,0.09080880876591577,1809.127909344712,9199.832673039056,4435.435794466505,4764.396878572551,0.08009816841676244
30535,0.09082368082761998,1831.9836474956837,9166.156375705908,4415.580002773296,4750.576372932613,0.08009924651754786
30540,0.09083855288932419,1848.241244230746,9132.31076050355,4396.305277917134,4736.005482586415,0.08008358677031055
30545,0.0908534249510284,1858.4344001846002,9098.821163495937,4377.5419405613875,4721.27922293455,0.08005121082886248
30550,0.09086829701273261,1863.1109117180604,9066.184366428577,4359.187474055266,4706.996892373311,0.08000217882707167
30555,0.09088316907443682,1862.8038705073595,9034.847592154327,4341.112307206466,4693.735284947861,0.0799365785462857
30560,0.09089804113614103,1858.0072206252244,9005.189203406859,4323.166340441409,4682.022862965449,0.0799009746301428
30565,0.09091291319784524,1849.1583597844165,8977.50207036646,4305.185631947565,4672.316438418895,0.07988835893522508
30570,0.09092778525954946,1836.630088230174,8951.980449188026,4286.998790867563,4664.981658320463,0.07986050493658639
30575,0.09094265732125367,1820.7333957001792,8928.711024822418,4268.432808546306,4660.278216276112,0.07981770519175799
30580,0.09095752938295788,1801.7313594324887,8907.668538769454,4249.318246139009,4658.350292630445,0.079780538144589
30585,0.0909724014446621,1779.8629435953626,8888.716172743196,4229.493843048364,4659.222329694831,0.07974667021756054
30590,0.0909872735063663,1755.3739810982133,8871.610618262566,4208.8106873577335,4662.799930904833,0.07969417024781797
30595,0.09100214556807051,1728.5513691751767,8856.011549408433,4187.136089952239,4668.875459456194,0.0796232888581988
30600,0.09101701762977472,1699.755778029834,8841.495042419803,4164.357242081717,4677.137800338086,0.07953429121137223
30605,0.09103188969147893,1669.4481175729024,8827.570354648531,4140.384638958995,4687.185715689536,0.07942745319335397
30610,0.09104676175318314,1638.2056521208406,8813.69938397111,4115.155150095906,4698.544233875205,0.07933745798565407
30615,0.09106163381488735,1606.724882681492,8799.31807262995,4088.6345346276585,4710.683538002292,0.07929514335234278
30620,0.09107650587659157,1575.8099183438999,8783.858990249855,4060.8191493432887,4723.0398409065665,0.07923807009250985
30625,0.09109137793829579,1546.3467782509815,8766.774323025425,4031.7365799719983,4735.037743053427,0.07916660777415055
30630,0.09110625,1519.2656651767647,8747.558503324095,4001.444938862786,4746.11356446131,0.07909780926479398
