step,time_s,vortex_signal_pa,p_upstream_pa,p_downstream_pa,pressure_drop_pa,max_lattice_velocity
30000,0.08923237022526934,-2031.3386423340892,6123.540816285121,3449.13741425732,2674.403402027801,0.08127496419821292
30005,0.08924724228697355,-1867.561765564921,6146.691434593778,3461.8467126115142,2684.8447219822633,0.08124630484328049
30010,0.08926211434867776,-1702.6998031294224,6171.287166538043,3476.900388780675,2694.386777757368,0.08119652560655327
30015,0.08927698641038197,-1537.7099085498767,6196.9731636803435,3493.8104359470967,2703.162727733247,0.08112649273649862
30020,0.08929185847208619,-1373.6861768306705,6223.387231001975,3511.948333193876,2711.4388978080992,0.08103720840968241
30025,0.0893067305337904,-1211.8036656469517,6250.17415079272,3530.578374416696,2719.595776376024,0.08100936502846964
30030,0.08932160259549461,-1053.2604420711614,6276.998425601912,3548.8974188936336,2728.101006708278,0.08097093672768853
30035,0.08933647465719882,-899.2196123642179,6303.5547035159225,3566.0779128006225,2737.4767907153,0.0810170901350826
30040,0.08935134671890303,-750.752544964078,6329.575387303886,3581.3109498625563,2748.2644374413294,0.0810382714400733
30045,0.08936621878060724,-608.7853071129184,6354.8352507393765,3593.846526851931,2760.9887238874458,0.08103499002534544
30050,0.08938109084231145,-474.0519991151241,6379.153231879148,3603.0288908203115,2776.1243410588363,0.0810080126363119
30055,0.08939596290401566,-347.0600728019267,6402.391868589283,3608.3257386388636,2794.0661299504195,0.0809583701530551
30060,0.08941083496571987,-228.07292826370167,6424.4550241510415,3609.350756985871,2815.1042671651703,0.08088735580384465
30065,0.08942570702742408,-117.11376053971253,6445.284599057938,3605.879408388147,2839.405190669791,0.08084260804186084
30070,0.0894405790891283,-13.992088291488017,6464.856862426924,3597.8579616016746,2866.998900825249,0.08082348095068051
30075,0.08945545115083252,81.64867397490207,6483.178908983085,3585.405671544716,2897.7732374383695,0.08078246751358546
30080,0.08947032321253673,170.26715334175742,6500.285592859846,3568.8099448318303,2931.4756480280153,0.0807948582555883
30085,0.08948519527424094,252.3503269580442,6516.237121379701,3548.5144483821273,2967.722672997574,0.08081897453216734
30090,0.08950006733594515,328.3385592293366,6531.11731177599,3525.1004716317984,3006.0168401441915,0.08082002576316495
30095,0.08951493939764936,398.55831048713026,6545.032335388258,3499.2623418111857,3045.769993577072,0.08079950210263263
30100,0.08952981145935357,463.1710161968199,6558.109636292866,3471.7781441982206,3086.331492094645,0.0807588776139793
30105,0.08954468352105778,522.1450335012664,6570.4966620467,3443.477260531,3127.0194015157003,0.08069954579307276
30110,0.08955955558276199,575.2547826841965,6582.359102796684,3415.2062497012253,3167.152853095459,0.08062277937396453
30115,0.0895744276444662,622.1075436755295,6593.878467230256,3387.7944155790037,3206.0840516512526,0.08059698616606628
30120,0.08958929970617041,662.1943969841495,6605.2489523301265,3362.0201788181516,3243.228773511975,0.08057402645947531
30125,0.08960417176787462,694.9583163216389,6616.673614189494,3338.5792384434776,3278.094375746017,0.0805981919377975
30130,0.08961904382957885,719.870152605452,6628.359799479131,3318.055548758347,3310.304250720784,0.08064229124613374
30135,0.08963391589128306,736.5025882855102,6640.513705563019,3300.8963115089086,3339.6173940541107,0.08065981351763624
30140,0.08964878795298727,744.593024666688,6653.333899374382,3287.3923637577313,3365.9415356166505,0.08065156463247096
30145,0.08966366001469148,744.0883777024724,6667.003720352928,3277.665369917978,3389.3383504349504,0.08061858525625183
30150,0.08967853207639569,735.1673899284319,6681.682729189327,3271.6629895808246,3410.0197396085023,0.0805621125399103
30155,0.0896934041380999,718.2389607691398,6697.497668947102,3269.1626789886604,3428.334989958442,0.08055960009128627
30160,0.08970827619980411,693.9180089786782,6714.533663117584,3269.7840893396956,3444.7495737778886,0.08055822656143932
30165,0.08972314826150832,662.9834102590485,6732.826489022534,3273.0093136337186,3459.817175388815,0.08052891000431492
30170,0.08973802032321253,626.3252991359773,6752.356701083509,3278.2096676878573,3474.1470333956513,0.08047302094920161
30175,0.08975289238491674,584.8908803203753,6773.046174164777,3284.6773624168604,3488.3688117479164,0.08039203184166555
30180,0.08976776444662095,539.6381318203003,6794.757372935168,3291.660320222835,3503.097052712333,0.08029334336453832
30185,0.08978263650832517,491.504939872229,6817.295410164894,3298.3984063503754,3518.8970038145185,0.08026951819862992
30190,0.08979750857002938,441.3974524045225,6840.412783411824,3304.1593584076422,3536.253425004182,0.08021650872123644
30195,0.0898123806317336,390.19665193016317,6863.81657885219,3308.2726298770194,3555.5439489751707,0.08013545324599954
30200,0.0898272526934378,338.7776496728711,6887.177870000805,3310.159249815959,3577.0186201848464,0.0800276259074628
30205,0.08984212475514201,288.0332612395223,6910.14297143353,3309.3557773690072,3600.7871940645227,0.07989441608086446
30210,0.08985699681684622,238.89279651084598,6932.346100561109,3305.53066757396,3626.815432987149,0.07981356144039176
30215,0.08987186887855043,192.32868539803576,6953.4228562262915,3298.4919724223155,3654.930883803976,0.07973674266018445
30220,0.08988674094025464,149.34688492262603,6973.023784745642,3288.1862437147747,3684.837541030867,0.079631300725242
30225,0.08990161300195885,110.96091811210317,6990.827242820313,3274.6895893360856,3716.137653484227,0.07949877746217505
30230,0.08991648506366307,78.15286193448992,7006.5508485170985,3258.192772748286,3748.3580757688123,0.07934386087247798
30235,0.08993135712536728,51.82696151467144,7019.961059040137,3238.9827644292145,3780.9782946109226,0.0792531655124334
30240,0.0899462291870715,32.76259190928204,7030.88077990669,3217.42311249574,3813.45766741095,0.0791705119859389
30245,0.08996110124877571,21.57315785028777,7039.195278411675,3193.93494951066,3845.260328901015,0.07906600450286393
30250,0.08997597331047992,18.676498006732345,7044.856896457899,3168.979616447992,3875.877280009907,0.07894154216336238
30255,0.08999084537218413,24.280711644468738,7047.889014335442,3143.0430630343153,3904.8459513011267,0.07879891410176276
30260,0.09000571743388834,38.387281777841054,7048.389378420936,3116.6216289030654,3931.7677495178705,0.07863974486089592
30265,0.09002058949559255,60.81117855908087,7046.532365323703,3090.208632195084,3956.3237331286186,0.07848012209035563
30270,0.09003546155729676,91.21558176790631,7042.569210183582,3064.2813351172786,3978.2878750663035,0.07838220729005961
30275,0.09005033361900097,129.15722876288237,7036.824910924976,3039.2881521602985,3997.536758764678,0.07826472592246514
30280,0.09006520568070518,174.13731350860553,7029.690608385058,3015.6362369351364,4014.0543714499217,0.07812863863957749
30285,0.09008007774240939,225.65231651909517,7021.610773496206,2993.679725467476,4027.93104802873,0.07797478750476039
30290,0.0900949498041136,283.23905955069813,7013.065385503883,2973.7089337142515,4039.356451789631,0.07780392585397544
30295,0.09010982186581783,346.50866215240467,7004.548219642538,2955.94078721178,4048.6074324307583,0.07761675272080322
30300,0.09012469392752204,415.165075221963,6996.5431117430635,2940.510787981719,4056.0323237613443,0.07744222408740324
30305,0.09013956598922625,489.0056406876456,6989.500433883602,2927.4669280528187,4062.0335058307837,0.07731524408840873
30310,0.09015443805093046,567.9036326284731,6983.81593453012,2916.7660948999073,4067.049839630213,0.07716955572266751
30315,0.09016931011263467,651.775570859541,6979.813639837857,2908.273591596775,4071.5400482410823,0.07700614940577656
30320,0.09018418217433888,740.5385631675663,6977.733842310733,2901.7663325498056,4075.9675097609274,0.07682603437175083
30325,0.09019905423604309,834.0643053883309,6977.726504276376,2896.940046189986,4080.7864580863898,0.07663022211099224
30330,0.0902139262977473,932.1362562120817,6979.849824253313,2893.4204545621906,4086.4293696911227,0.07641970440308955
30335,0.09022879835945151,1034.4150546168407,6984.073328321884,2890.777983964794,4093.29534435709,0.07619542916707712
30340,0.09024367042115572,1140.4151030850962,6990.284652100812,2888.5451746285835,4101.739477472229,0.07605568341706558
30345,0.09025854248285993,1249.4932374649934,6998.299112108471,2886.235664180577,4112.063447927894,0.07590213332346044
30350,0.09027341454456415,1360.8491948700703,7007.871152093684,2883.3634555494677,4124.507696544217,0.07573491153935567
30355,0.09028828660626836,1473.5373564766846,7018.706740038744,2879.4611646331014,4139.245575405643,0.07568345066035342
30360,0.09030315866797257,1586.4896457985492,7030.475787170926,2874.0960909680643,4156.379696202862,0.07566975645738881
30365,0.09031803072967678,1698.5498452219608,7042.823713611078,2866.8832732622072,4175.940440348872,0.07562104315720565
30370,0.090332902791381,1808.5193072314914,7055.381464680261,2857.495161891932,4197.886302788329,0.07553863995916997
30375,0.0903477748530852,1915.2127734584747,7067.773623225007,2845.6680937672313,4222.105529457776,0.0755036400350396
30380,0.09036264691478942,2017.5209686785388,7079.624732675079,2831.206268095607,4248.418464579472,0.07549442485270197
30385,0.09037751897649363,2114.474433733927,7090.564436481722,2813.98424542103,4276.5801910606915,0.07544952568396843
30390,0.09039239103819784,2205.301480828194,7100.232409946742,2793.9490084827576,4306.283401463985,0.07537040302869541
30395,0.09040726309990205,2289.4727896108798,7108.284189585402,2771.1223018192177,4337.161887766184,0.07528652609533812
30400,0.09042213516160626,2366.7261845475646,7114.398842388808,2745.6033906182765,4368.795451770531,0.07528403426770355
30405,0.09043700722331048,2437.0672862651227,7118.28899675607,2717.571719168997,4400.717277587073,0.07524551486386995
30410,0.09045187928501469,2500.7445207966844,7119.713177070074,2687.2884012738546,4432.42477579622,0.07517261118731627
30415,0.0904667513467189,2558.1999293092144,7118.489768879848,2655.095190611328,4463.3945782685205,0.07506759235696525
30420,0.09048162340842311,2610.000036015243,7114.511407817249,2621.4096228646404,4493.101784952609,0.07504451145091025
30425,0.09049649547012732,2656.7535122176064,7107.758225557429,2586.715368695969,4521.04285686146,0.07501624204206393
30430,0.09051136753183153,2699.0243013267586,7098.308265970601,2551.547401571145,4546.760864399455,0.07495362920426672
30435,0.09052623959353574,2737.249906407189,7086.343536179275,2516.472257102335,4569.8712790769405,0.07485903869957136
30440,0.09054111165523995,2771.6743103560902,7072.150563829853,2482.0643337105225,4590.08623011933,0.07486407268156371
30445,0.09055598371694416,2802.303297635528,7056.114914882368,2448.879765098757,4607.235149783611,0.07493574846165414
30450,0.09057085577864837,2828.8869568001815,7038.709753086872,2417.429806545596,4621.279946541276,0.07500175419933906
30455,0.09058572784035258,2850.9304623080534,7020.479046589502,2388.1558611771025,4632.3231854124,0.07506099095939733
30460,0.09060059990205681,2867.730686969395,7002.016347178102,2361.4081967279476,4640.608150450154,0.07511220747838646
30465,0.09061547196376102,2878.433516998416,6983.94017190934,2337.4300705285477,4646.510101380793,0.0751540053849644
30470,0.09063034402546523,2882.1053002702065,6966.866986917346,2316.3484337780565,4650.51855313929,0.07518485020620394
30475,0.09064521608716944,2877.811574221132,6951.382758285228,2298.1717047757033,4653.211053509525,0.07520308890335776
30480,0.09066008814887365,2864.696687735114,6938.014101871897,2282.794385599053,4655.219716272844,0.07520697414128269
30485,0.09067496021057786,2842.058680583056,6927.20026196981,2270.0076503993864,4657.192611570423,0.07519469483703724
30490,0.09068983227228207,2809.4145201215497,6919.26741622518,2259.5145416042774,4659.752874620903,0.07519340643372506
30495,0.09070470433398628,2766.5514992927383,6914.4070223442395,2250.9481288689963,4663.458893475243,0.07531050636581127
30500,0.09071957639569049,2713.5614488898636,6912.659970169284,2243.8909360620855,4668.769034107198,0.07541500328550621
30505,0.0907344484573947,2650.8555885921487,6913.908106846395,2237.8941125129413,4676.013994333453,0.07550524112210506
30510,0.09074932051909891,2579.1593426046998,6917.874257861851,2232.4951754696312,4685.37908239222,0.07557960609698326
30515,0.09076419258080314,2499.488068179436,6924.13122945796,2227.2336162938564,4696.897613164104,0.07563655148176658
30520,0.09077906464250735,2413.106065571298,6932.119544161846,2221.6641601493757,4710.45538401247,0.07567461958515577
30525,0.09079393670421156,2321.472188772809,6941.172938973004,2215.367906629043,4725.805032343962,0.07570651585236791
30530,0.09080880876591577,2226.17577918163,6950.550042580675,2207.9618735480585,4742.588169032617,0.07572068947649097
30535,0.09082368082761998,2128.866633034091,6959.470212781209,2199.1075621418804,4760.362650639328,0.07570995409558151
30540,0.09083855288932419,2031.1825483075618,6967.1512879636675,2188.51904826903,4778.632239694638,0.0757597569214367
30545,0.0908534249510284,1934.6779278924955,6972.8469770372585,2175.970822563069,4796.87615447419,0.07586256317270924
30550,0.09086829701273261,1840.7570634411127,6975.881742160029,2161.3052379048972,4814.576504255132,0.07594570978571244
30555,0.09088316907443682,1750.6160335544005,6975.6812726391645,2144.4390800158462,4831.242192623318,0.07600788656424363
30560,0.09089804113614103,1665.197426387011,6971.796974408474,2125.368548850724,4846.4284255577495,0.07604788493870646
30565,0.09091291319784524,1585.1620899759555,6963.923298179834,2104.171877598355,4859.751420581479,0.07610896293673143
30570,0.09092778525954946,1510.881595954605,6951.907205182713,2081.0089237611446,4870.898281421569,0.07616259117544007
30575,0.09094265732125367,1442.4539121644584,6935.749619452634,2056.1173007217667,4879.632318730867,0.0761893804113326
30580,0.09095752938295788,1379.742844830418,6915.599308967376,2029.804915709375,4885.794393258,0.07618791839751081
30585,0.0909724014446621,1322.4391990835616,6891.740208788509,2002.439083632533,4889.3011251559765,0.07615695612273336
30590,0.0909872735063663,1270.1386034356306,6864.573660325731,1974.43265865473,4890.1410016710015,0.07622917059244112
30595,0.09100214556807051,1222.4280991437158,6834.597309501604,1946.2278496541596,4888.369459847445,0.0763004450924372
30600,0.09101701762977472,1178.9716330013425,6802.3824341336895,1918.2785534713314,4884.103880662358,0.07637265544820873
30605,0.09103188969147893,1139.584163642628,6768.551259310814,1891.0321413893612,4877.519117921453,0.07649699488623364
30610,0.09104676175318314,1104.285469315801,6733.755422326869,1864.9116586240689,4868.8437637028,0.0765937943420857
30615,0.09106163381488735,1073.3276505138451,6698.656255689692,1840.2993406422397,4858.356915047452,0.0766610588984918
30620,0.09107650587659157,1047.1940138711975,6663.907070691571,1817.5222270718255,4846.384843619746,0.07669694845845061
30625,0.09109137793829579,1026.5706265918757,6630.137236663469,1796.8404902118407,4833.296746451628,0.07669982381909073
30630,0.09110625,1012.2946936561289,6597.937624143568,1778.4389166899914,4819.498707453577,0.07666828957719592
30635,0.09112112206170421,1005.285807139363,6567.846935493195,1762.4217988419791,4805.425136651216,0.07671337773784821
30640,0.09113599412340842,1006.4671777643234,6540.338565623706,1748.8113018084605,4791.5272638152455,0.07681818404442697
30645,0.09115086618511263,1016.6844245590391,6515.807869098058,1737.5491648515483,4778.25870424651,0.07696534926669918
30650,0.09116573824681684,1036.62948486615,6494.559994025689,1728.5013785200942,4766.058615505594,0.07707936802555466
30655,0.09118061030852105,1066.7766329524552,6476.798717914054,1721.4652852114937,4755.3334327025605,0.07715828018331973
30660,0.09119548237022526,1107.3363026970324,6462.616943668433,1716.1784272764023,4746.438516392031,0.07720041611667328
30665,0.09121035443192947,1158.230371497134,6451.989663433652,1712.328454550067,4739.661208883585,0.07720441838213155
30670,0.09122522649363368,1219.09002369155,6444.770264188735,1709.5635124011105,4735.206751787625,0.07716925441035397
30675,0.09124009855533789,1289.2747610746487,6440.691021261638,1707.5027337729853,4733.188287488652,0.07709422078371662
30680,0.09125497061704212,1367.9091085302275,6439.368486333549,1705.7466987147811,4733.621787618768,0.07716204565388933
30685,0.09126984267874633,1453.9324316881616,6440.314207597937,1703.8879439185528,4736.426263679384,0.0772937837673001
